ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
220419,1,1,23,23,23,23,23,23,23,23,23,23
220420,0,1,0,0,0,0,0,0,0,0,0,0
220420,1,1,0,0,26,0,15,11,0,0,0,23
220421,1,1,0,0,0,0,0,0,9,0,0,0
220421,2,1,0,0,0,0,0,0,0,0,0,0
220422,1,1,0,0,0,0,0,0,0,0,0,0
220423,1,1,0,0,0,0,0,0,18,0,0,0
220424,1,1,0,10,0,0,0,0,0,0,0,0
220424,2,1,0,0,0,0,0,0,0,0,0,0
220425,1,1,0,0,0,0,0,0,0,0,0,0
220425,2,1,0,0,0,0,0,0,0,0,0,0
220426,1,1,0,0,0,0,0,0,0,0,0,0
220427,1,1,0,0,0,0,0,0,0,0,0,0
220427,2,1,0,0,0,0,0,0,0,0,0,0
220428,1,1,0,0,0,0,0,0,0,0,0,0
220429,1,1,0,0,0,0,0,0,0,0,0,0
220429,2,1,0,0,0,0,0,0,0,0,0,0
220430,1,1,0,0,0,0,0,0,0,0,0,0
220430,2,1,0,0,0,0,0,0,0,0,0,0
220431,1,1,0,0,0,0,0,0,0,0,0,0
220431,2,1,0,0,0,0,0,0,0,0,0,0
220431,3,1,0,0,0,0,0,0,0,0,0,0
220432,1,1,0,0,0,0,0,0,0,0,0,0
220432,2,1,0,0,0,0,0,0,0,0,0,0
220433,1,1,0,0,0,0,0,0,0,0,0,0
220433,2,1,0,0,0,0,0,0,0,0,0,0
220434,1,1,28,28,28,28,28,28,28,28,28,28
220434,2,1,0,0,0,0,0,0,0,0,0,0
220434,3,1,0,0,0,10,0,0,0,0,0,23
220435,0,1,30,30,30,30,30,30,30,30,30,30
220435,1,1,0,0,0,0,0,0,0,0,0,0
220436,1,1,0,0,0,0,0,0,0,0,0,0
220436,2,1,0,0,0,0,0,0,0,0,0,0
220437,1,1,0,0,13,0,0,16,0,0,0,0
220438,1,1,0,0,0,0,0,0,0,0,0,0
220438,2,1,0,0,0,0,0,0,0,0,0,0
220439,1,1,19,0,0,0,17,0,0,0,0,31
220439,2,1,0,0,0,0,0,0,5,13,0,0
220440,1,1,24,24,24,24,24,24,24,24,24,24
220441,1,1,24,24,24,24,24,24,24,24,24,24
220442,1,1,14,17,17,12,13,19,32,12,19,10
220442,2,1,0,4,0,0,0,0,0,34,0,0
220443,0,1,21,21,21,21,21,21,21,21,21,21
220443,1,1,2,2,2,2,2,2,2,2,2,2
220444,1,1,3,3,3,3,3,3,3,3,3,3
220445,1,1,0,0,0,0,0,0,0,0,0,0
220445,2,1,0,0,0,0,0,0,0,0,0,0
220446,1,1,0,0,0,0,0,0,0,0,0,0
220446,2,1,0,0,0,0,0,0,0,0,0,0
220447,1,1,24,24,24,24,24,24,24,24,24,24
220448,1,1,0,0,0,0,0,0,0,0,0,0
220449,1,1,13,13,13,13,13,13,13,13,13,13
220449,2,1,0,0,0,0,0,0,0,0,0,0
220450,1,1,0,0,0,0,0,0,0,0,0,0
220451,1,1,24,24,24,24,24,24,24,24,24,24
220452,1,1,13,13,13,13,13,13,13,13,13,13
220453,1,1,17,12,21,0,21,11,10,18,21,13
220453,2,1,14,14,14,14,14,14,14,14,14,14
220454,1,1,0,0,0,0,0,0,0,0,0,0
220455,1,1,22,22,22,22,22,22,22,22,22,22
220456,1,1,0,0,0,0,0,0,0,0,0,0
220456,2,1,0,0,0,0,0,0,0,0,0,0
220457,1,1,0,0,0,0,0,0,0,0,0,0
220457,2,1,0,0,0,0,0,0,0,0,0,0
220457,3,1,0,0,0,0,0,0,0,0,0,0
220457,4,1,0,0,0,0,0,0,0,0,0,0
220458,1,1,0,0,0,0,0,0,0,16,0,0
220458,2,1,0,0,0,0,0,0,0,0,0,0
220459,1,1,13,13,13,13,13,13,13,13,13,13
220460,1,1,22,22,22,22,22,22,22,22,22,22
220461,1,1,0,0,0,0,0,0,0,0,0,0
220461,2,1,0,0,0,0,0,0,0,0,0,0
220462,0,1,0,0,0,0,0,0,0,0,0,0
220462,1,1,0,0,0,0,0,0,0,0,0,0
220463,0,1,0,0,0,0,0,0,0,0,0,0
220463,1,1,0,0,0,0,0,0,0,0,0,0
220464,1,1,25,25,25,25,25,25,25,25,25,25
220465,1,1,0,0,0,0,0,0,0,0,0,0
220465,2,1,0,0,0,0,0,0,0,0,0,0
220466,0,1,4,4,4,4,4,4,4,4,4,4
220466,1,1,0,0,0,0,0,0,0,0,0,0
220467,1,1,0,0,0,0,0,0,0,0,0,0
220467,2,1,0,0,0,0,0,0,0,0,0,0
220468,1,1,0,0,0,0,0,0,0,0,0,0
220469,1,1,0,0,0,0,0,0,0,0,0,0
220470,1,1,16,16,16,16,16,16,16,16,16,16
220470,2,1,0,0,0,0,0,0,0,0,0,0
220471,1,1,0,0,0,0,0,0,0,0,0,0
220471,2,1,0,0,0,0,0,0,0,0,0,0
220472,1,1,15,15,15,15,15,15,15,15,15,15
220472,2,1,0,0,0,0,0,0,0,0,0,0
220473,1,1,0,0,0,0,0,0,0,0,0,0
220473,2,1,0,0,0,16,11,0,0,0,0,7
220474,1,1,17,17,17,17,17,17,17,17,17,17
220475,1,1,0,0,0,0,0,0,0,0,20,0
220475,2,1,0,0,0,0,0,0,0,0,0,0
220475,3,1,0,0,0,0,0,0,0,0,0,0
220476,1,1,0,0,0,0,0,0,0,0,0,0
220476,2,1,0,0,0,0,0,0,0,0,0,0
220477,1,1,0,0,0,0,0,0,0,0,0,0
220477,2,1,0,0,0,0,0,0,0,0,0,0
220478,1,1,0,0,0,0,0,0,0,0,0,0
220478,2,1,0,0,0,0,0,0,0,0,0,0
220479,1,1,0,0,0,0,0,0,0,0,0,0
220480,1,1,0,0,0,0,0,0,0,0,0,0
220480,2,1,0,0,0,0,0,0,0,0,0,0
220481,1,1,21,21,21,21,21,21,21,21,21,21
220482,0,1,0,0,0,0,0,0,0,0,0,0
220482,1,1,0,0,0,0,0,0,0,0,0,0
220482,2,1,0,16,0,0,0,0,0,0,0,0
220482,3,1,0,0,0,0,0,0,0,0,0,6
220483,1,1,0,0,0,0,0,0,0,0,0,0
220483,2,1,0,0,0,0,0,0,0,0,0,0
220484,1,1,23,23,23,23,23,23,23,23,23,23
220485,1,1,0,0,0,0,0,0,0,0,0,0
220485,2,1,0,0,0,0,0,0,0,0,0,0
220486,1,1,0,0,0,0,0,0,0,0,0,0
220486,2,1,0,0,0,0,0,0,0,0,0,0
220486,3,1,0,0,0,21,0,0,24,0,0,0
220486,4,1,0,0,0,0,0,0,0,0,0,0
220486,5,1,0,0,0,0,0,0,0,0,0,0
220487,1,1,0,0,0,0,0,0,0,0,0,0
220488,1,1,0,0,0,0,0,0,0,0,0,0
220488,2,1,0,0,0,0,0,0,0,0,0,0
220489,1,1,0,0,0,0,0,0,0,0,0,0
220490,1,1,0,0,0,0,0,0,0,0,0,0
220491,0,1,16,16,16,16,16,16,16,16,16,16
220491,1,1,0,0,0,0,0,0,0,0,0,0
220492,0,1,0,0,0,0,0,0,0,0,0,0
220492,1,1,0,0,0,0,0,0,0,0,0,0
220493,1,1,13,13,13,13,13,13,13,13,13,13
220495,1,1,0,0,15,0,0,0,0,0,0,0
220495,2,1,0,0,0,0,0,0,0,0,0,0
220496,1,1,0,0,0,0,0,0,0,0,0,0
220496,2,1,0,0,0,0,0,0,0,0,0,0
220497,0,1,0,0,0,0,0,0,0,0,0,0
220497,1,1,0,0,0,8,0,0,0,0,14,0
220498,0,1,0,0,0,0,0,0,0,0,24,0
220498,1,1,0,0,0,0,0,0,0,0,0,0
220499,1,1,0,0,0,0,0,0,0,0,0,0
220499,2,1,0,0,0,0,0,0,0,0,0,0
220500,1,1,0,0,16,26,0,0,0,31,0,0
220500,2,1,0,0,0,0,10,6,3,10,21,19
220501,0,1,0,0,0,0,0,0,0,0,0,0
220501,1,1,0,0,0,3,0,0,0,0,0,0
220502,1,1,0,0,0,0,0,23,0,0,0,0
220503,1,1,0,0,0,0,0,0,0,0,0,19
220504,1,1,0,0,0,0,0,0,0,0,0,0
220504,2,1,0,0,0,0,0,0,0,0,0,0
220505,1,1,0,0,0,0,0,0,0,0,0,0
220505,2,1,0,0,0,0,0,0,0,0,0,0
220505,3,1,0,0,0,0,0,0,0,0,0,0
220505,4,1,0,0,0,0,0,0,0,0,0,0
220506,1,1,2,2,2,2,2,2,2,2,2,2
220506,2,1,0,0,0,0,0,0,0,0,0,0
220507,1,1,0,0,0,0,0,0,0,0,0,0
220507,2,1,0,0,0,0,0,0,0,0,0,0
220508,1,1,24,24,24,24,24,24,24,24,24,24
220508,2,1,0,10,0,0,0,0,0,0,0,0
220509,1,1,13,18,16,14,12,34,17,20,12,22
220510,1,1,8,8,8,8,8,8,8,8,8,8
220510,2,1,0,5,0,0,18,0,0,29,14,0
220511,1,1,0,0,0,0,0,0,0,0,0,0
220511,2,1,0,0,0,0,0,0,0,0,0,0
220512,1,1,0,0,20,21,18,0,0,8,16,6
220513,1,1,14,14,14,14,14,14,14,14,14,14
220513,2,1,0,0,0,0,0,0,0,0,0,0
220514,1,1,0,0,0,0,0,0,0,0,0,0
220514,2,1,0,0,0,0,0,0,0,0,0,0
220514,3,1,0,0,0,0,0,0,0,0,0,0
220515,1,1,0,0,0,0,0,0,0,0,0,0
220515,2,1,0,0,0,0,0,0,0,0,0,0
220516,1,1,15,15,15,15,15,15,15,15,15,15
220517,1,1,0,0,0,0,0,0,0,0,0,0
220518,1,1,0,0,0,0,0,0,0,0,0,0
220519,1,1,0,0,0,0,0,0,0,0,0,0
220519,2,1,0,0,0,0,0,0,0,0,0,0
220520,0,1,11,11,11,11,11,11,11,11,11,11
220520,1,1,0,0,0,0,0,0,0,0,0,0
220521,1,1,0,0,0,0,0,0,0,0,0,0
220522,1,1,0,0,0,0,0,0,0,0,0,0
220522,2,1,0,0,0,0,0,0,0,0,0,0
220523,0,1,0,0,0,0,0,0,0,0,0,0
220523,1,1,0,0,0,0,0,0,0,0,0,0
220524,1,1,0,0,0,0,0,0,0,0,0,0
220524,2,1,0,0,7,0,0,0,0,0,0,0
220524,3,1,0,0,0,0,0,0,12,0,12,0
220525,1,1,27,27,27,27,27,27,27,27,27,27
220526,1,1,0,0,0,0,0,0,0,0,0,0
220526,2,1,0,0,0,0,0,0,0,0,0,0
220526,3,1,0,0,0,0,0,0,0,0,0,0
220526,4,1,0,0,0,0,0,0,0,0,0,0
220527,1,1,19,19,19,19,19,19,19,19,19,19
220528,1,1,19,19,19,19,19,19,19,19,19,19
220528,2,1,0,0,0,0,13,0,0,0,11,19
220529,1,1,0,0,0,0,0,0,0,0,0,0
220530,1,1,0,0,0,0,0,0,0,0,0,0
220530,2,1,0,0,0,0,0,0,0,0,0,0
220531,1,1,0,0,0,0,0,0,0,0,0,0
220531,2,1,0,0,0,0,0,0,0,0,0,0
220532,1,1,0,0,0,0,0,0,0,0,0,0
220532,2,1,0,0,0,0,0,0,0,0,0,0
220533,1,1,0,0,0,0,0,0,0,0,0,0
220534,0,1,0,0,0,0,0,0,0,0,0,0
220534,1,1,0,0,0,0,0,0,0,0,0,0
220535,0,1,0,0,0,0,0,0,0,0,0,0
220535,1,1,0,0,0,0,0,0,0,0,0,0
220536,1,1,12,12,12,12,12,12,12,12,12,12
220536,2,1,7,0,0,0,0,0,0,0,0,0
220537,1,1,0,10,18,0,0,17,17,0,0,0
220538,1,1,0,0,0,0,0,0,0,0,0,0
220539,1,1,0,0,0,0,10,9,0,0,0,0
220540,1,1,16,14,24,20,11,0,0,25,8,0
220541,1,1,2,2,2,2,2,2,2,2,2,2
220541,2,1,0,0,0,0,0,0,0,0,0,0
220542,1,1,12,12,12,12,12,12,12,12,12,12
220542,2,1,0,0,0,0,0,0,0,0,0,0
220543,0,1,0,0,0,0,0,0,0,0,0,0
220543,1,1,0,0,0,0,0,0,0,0,0,0
220544,1,1,14,14,14,14,14,14,14,14,14,14
220545,1,1,0,0,0,0,0,0,0,0,0,0
220545,2,1,0,0,0,0,0,0,0,0,0,0
220545,3,1,0,0,0,0,0,0,0,0,0,0
220546,1,1,30,30,30,30,30,30,30,30,30,30
220548,1,1,0,0,0,0,0,0,0,0,0,0
220549,1,1,0,0,0,0,0,14,0,13,0,0
220549,2,1,0,0,0,0,0,0,0,0,0,0
220550,1,1,23,23,23,23,23,23,23,23,23,23
220551,1,1,0,0,0,0,0,0,0,0,0,0
220551,2,1,0,0,0,0,0,0,0,0,0,0
220552,1,1,4,19,0,0,0,0,18,0,10,15
220552,2,1,0,5,0,0,0,0,0,0,14,0
220553,1,1,16,16,16,16,16,16,16,16,16,16
220554,1,1,18,18,18,18,18,18,18,18,18,18
220554,2,1,0,0,0,0,0,0,0,0,0,0
220555,0,1,0,0,0,0,0,0,0,0,0,0
220555,1,1,0,0,0,0,0,0,0,0,0,0
220556,0,1,0,0,0,0,0,18,0,0,0,0
220556,1,1,0,0,0,0,0,0,0,0,0,0
220557,0,1,5,5,5,5,5,5,5,5,5,5
220557,1,1,0,0,0,0,0,0,0,0,0,0
220558,1,1,8,8,8,8,8,8,8,8,8,8
220559,0,1,0,20,16,18,30,14,26,0,0,6
220559,1,1,0,0,0,0,0,0,0,0,0,0
220560,0,1,25,25,25,25,25,25,25,25,25,25
220560,1,1,0,0,7,29,0,9,16,0,0,0
220561,1,1,11,11,11,11,11,11,11,11,11,11
220562,1,1,0,0,0,0,0,0,0,0,0,0
220563,1,1,0,0,0,0,0,0,0,0,0,0
220563,2,1,0,0,0,0,0,0,0,0,0,0
220564,1,1,0,16,17,25,5,29,0,12,16,24
220565,1,1,0,0,0,0,0,0,0,0,0,0
220566,0,1,0,0,0,0,0,0,0,0,0,0
220566,1,1,0,0,0,36,0,0,0,0,0,16
220567,1,1,0,0,0,0,0,0,0,0,0,0
220567,2,1,0,0,0,0,0,0,0,0,0,0
220568,1,1,22,22,22,22,22,22,22,22,22,22
220569,1,1,12,12,12,12,12,12,12,12,12,12
220570,1,1,0,0,0,0,0,0,0,0,0,0
220571,1,1,0,0,0,0,0,0,0,0,0,0
220572,0,1,20,0,0,0,0,13,0,0,0,18
220572,1,1,16,16,16,16,16,16,16,16,16,16
220572,2,1,0,0,0,0,0,0,0,0,0,0
220573,1,1,0,0,0,25,14,0,14,13,13,11
220573,2,1,20,0,13,0,0,0,0,0,0,0
220574,1,1,0,0,0,0,0,0,0,0,0,0
220574,2,1,0,0,0,6,0,0,0,0,0,0
220575,1,1,0,0,0,0,0,0,0,0,0,0
220575,2,1,0,0,0,0,0,0,0,0,0,0
220576,1,1,0,0,0,0,0,0,0,0,0,0
220576,2,1,0,0,0,0,0,0,0,0,0,0
220576,3,1,0,0,0,0,0,0,0,0,0,0
220576,4,1,0,0,0,0,0,0,0,0,0,0
220577,1,1,0,0,0,0,0,0,0,0,0,0
220577,2,1,0,0,0,0,0,0,0,0,0,0
220579,1,1,0,0,0,0,0,0,0,0,0,0
220579,2,1,0,0,0,0,0,0,0,0,0,0
220580,1,1,0,0,0,0,0,0,0,0,0,0
220581,1,1,0,0,0,0,0,0,0,0,0,0
220581,2,1,0,0,0,0,0,0,0,0,0,0
220582,0,1,0,0,0,0,0,0,0,0,0,0
220582,1,1,0,0,0,0,0,0,0,0,0,0
220583,0,1,21,0,0,0,0,18,0,0,30,0
220583,1,1,0,0,5,0,0,0,0,0,0,0
220584,0,1,0,0,0,0,0,0,0,0,0,0
220584,1,1,0,0,0,0,0,0,0,0,0,0
220585,1,1,26,26,26,26,26,26,26,26,26,26
220586,1,1,0,0,0,0,0,0,0,0,0,0
220587,1,1,21,21,21,21,21,21,21,21,21,21
220588,0,1,32,32,32,32,32,32,32,32,32,32
220588,1,1,0,0,0,6,11,0,0,0,8,0
220588,2,1,0,0,0,0,0,0,19,0,17,0
220590,0,1,0,0,20,27,0,27,0,0,10,5
220590,0,2,0,0,0,0,0,0,0,0,0,0
220590,1,1,0,0,0,0,0,0,0,0,0,0
220591,0,1,20,20,20,20,20,20,20,20,20,20
220591,1,1,0,0,0,0,0,0,0,0,0,0
220592,0,1,0,0,0,18,18,11,29,0,17,0
220592,1,1,0,0,0,0,0,0,0,0,0,0
220593,1,1,17,17,17,17,17,17,17,17,17,17
220594,1,1,0,0,0,0,0,0,0,0,0,0
220594,2,1,0,0,0,0,0,0,0,0,0,0
220595,1,1,0,0,0,0,0,0,0,0,0,0
220596,1,1,15,15,15,15,15,15,15,15,15,15
220597,1,1,0,0,0,0,0,0,0,0,0,0
220597,2,1,0,0,0,3,0,0,28,0,0,0
220597,3,1,0,10,0,0,0,0,0,0,0,0
220598,1,1,0,0,0,0,0,0,0,0,0,0
220599,1,1,19,19,19,19,19,19,19,19,19,19
220599,2,1,0,0,0,9,0,0,29,0,0,0
220600,0,1,30,30,30,30,30,30,30,30,30,30
220600,1,1,0,0,0,0,0,0,0,0,0,0
220601,1,1,21,21,21,21,21,21,21,21,21,21
220602,1,1,0,0,0,0,0,0,0,0,0,0
220603,1,1,0,0,0,0,0,0,0,0,0,0
220603,2,1,19,19,19,19,19,19,19,19,19,19
220604,1,1,0,0,0,0,0,0,0,0,0,0
220604,2,1,0,0,0,0,0,0,0,0,0,0
220605,1,1,0,0,0,0,0,0,0,0,0,0
220605,2,1,0,0,0,0,0,0,0,0,0,0
220606,1,1,0,0,0,0,0,0,0,0,0,0
220606,2,1,0,0,0,0,0,0,0,0,0,0
220606,3,1,0,0,17,0,0,42,0,0,0,0
220607,1,1,0,0,0,0,0,0,0,0,0,0
220608,1,1,0,0,0,0,24,0,0,0,0,0
220609,1,1,24,24,24,24,24,24,24,24,24,24
220610,0,1,0,0,0,0,0,0,0,0,0,0
220610,1,1,0,0,0,0,0,0,0,0,0,0
220611,0,1,3,3,3,3,3,3,3,3,3,3
220611,1,1,0,0,0,0,0,0,0,0,0,0
220612,1,1,0,0,0,0,0,0,0,0,0,0
220613,1,1,0,0,0,0,0,0,0,0,0,0
220613,2,1,0,0,0,0,0,0,0,0,0,0
220614,1,1,0,0,0,0,0,0,0,0,0,0
220614,2,1,0,0,0,0,0,0,0,0,0,0
220615,1,1,0,0,0,0,0,0,0,0,0,0
220615,2,1,0,0,0,0,0,0,0,0,0,0
220616,1,1,24,24,24,24,24,24,24,24,24,24
220617,1,1,0,0,0,0,0,0,0,0,0,0
220618,1,1,0,0,0,0,0,0,0,0,0,0
220618,2,1,0,0,0,0,0,0,0,0,0,0
220619,1,1,15,15,15,15,15,15,15,15,15,15
220620,1,1,0,0,0,0,0,0,0,0,0,0
220620,2,1,0,0,0,0,0,0,0,0,0,0
220621,0,1,17,17,17,17,17,17,17,17,17,17
220621,1,1,0,0,0,0,0,16,0,0,16,30
220622,1,1,29,29,29,29,29,29,29,29,29,29
220622,2,1,0,0,0,0,0,0,0,0,0,0
220623,1,1,0,20,28,0,12,0,0,8,0,0
220623,2,1,0,0,0,0,0,0,0,0,0,0
220624,1,1,12,12,12,12,12,12,12,12,12,12
220625,1,1,24,24,24,24,24,24,24,24,24,24
220626,1,1,16,16,16,16,16,16,16,16,16,16
220627,1,1,23,23,23,23,23,23,23,23,23,23
220628,1,1,0,0,0,8,0,0,0,15,32,0
220629,1,2,0,31,18,14,16,27,0,36,19,12
220630,1,1,5,5,5,5,5,5,5,5,5,5
220631,1,1,0,0,0,0,0,0,0,0,0,0
220632,1,1,0,0,0,0,0,0,0,0,0,0
220632,2,1,0,0,0,0,0,0,0,0,0,0
220633,1,1,0,19,0,0,0,11,0,5,0,0
220634,1,1,0,0,0,0,0,0,0,0,0,0
220635,0,1,0,0,0,0,0,0,0,0,0,0
220635,1,1,3,3,3,3,3,3,3,3,3,3
220635,2,1,0,0,0,0,0,0,0,0,0,0
220636,1,1,15,15,15,15,15,15,15,15,15,15
220637,1,1,15,15,15,15,15,15,15,15,15,15
220637,2,1,0,0,0,0,0,0,0,0,0,0
220638,1,1,0,0,0,0,0,0,0,0,0,0
220638,2,1,0,0,0,0,0,0,0,0,0,0
220639,1,1,0,0,0,0,0,0,0,0,0,0
220639,2,1,0,0,0,0,0,0,0,0,0,0
220640,1,1,0,0,0,0,0,0,0,0,0,0
220641,1,1,0,0,0,0,0,0,0,0,0,0
220641,2,1,0,0,0,0,0,0,0,0,0,0
220642,1,1,0,0,0,0,0,0,0,0,0,0
220643,1,1,0,0,0,0,0,0,0,0,0,0
220644,0,1,0,0,0,0,0,0,0,0,0,0
220644,1,1,10,6,0,19,0,15,10,0,0,19
220645,1,1,0,0,0,0,0,0,0,0,0,0
220645,2,1,0,0,0,0,0,0,0,0,0,0
220646,0,1,0,0,0,0,0,0,0,0,0,0
220646,1,1,0,0,0,0,0,0,0,0,0,0
220647,1,1,15,15,15,15,15,15,15,15,15,15
220648,1,1,0,0,0,0,0,0,0,0,0,0
220648,2,1,0,0,0,0,0,0,0,0,0,0
220649,1,1,0,0,0,0,0,0,0,0,0,0
220650,1,1,0,0,0,0,0,0,0,0,0,0
220651,1,1,0,0,0,0,0,0,0,0,0,0
220652,1,1,0,0,0,0,0,0,0,0,0,0
220653,1,1,0,0,0,0,0,0,0,0,0,0
220653,2,1,0,0,0,0,0,0,0,0,0,0
220654,0,1,0,0,0,0,0,0,0,0,0,0
220654,1,1,0,0,0,0,0,0,0,0,0,0
220655,1,1,0,0,0,0,0,0,0,0,0,0
220656,1,1,25,25,25,25,25,25,25,25,25,25
220657,1,1,0,0,0,0,0,0,0,0,0,0
220658,1,1,0,0,0,0,0,0,0,0,0,0
220659,0,1,3,3,3,3,3,3,3,3,3,3
220659,1,1,0,0,0,0,0,0,0,0,0,0
220660,1,1,17,0,0,0,0,0,12,0,0,0
220661,1,1,0,0,0,0,0,0,0,0,0,0
220661,2,1,0,0,0,0,0,0,0,0,0,0
220661,3,1,0,0,0,0,0,0,0,0,0,0
220662,1,1,16,16,16,16,16,16,16,16,16,16
220662,2,1,0,0,0,0,0,0,0,0,0,0
220663,1,1,0,0,0,0,0,0,0,0,0,0
220663,2,1,0,0,0,0,0,0,0,0,0,0
220664,1,1,0,0,0,0,0,0,0,0,0,0
220665,1,1,10,10,10,10,10,10,10,10,10,10
220665,2,1,0,0,0,0,0,0,0,0,0,0
220665,3,1,0,0,0,0,0,0,0,0,0,0
220666,1,1,0,0,14,0,0,0,0,0,0,0
220667,1,1,15,0,0,0,0,0,0,0,0,14
220668,1,1,0,0,0,0,0,0,13,0,0,0
220669,1,1,0,0,0,0,0,0,0,0,0,0
220670,1,1,0,0,0,0,15,12,0,0,0,0
220671,0,1,0,0,0,0,0,0,0,0,0,0
220671,1,1,0,0,0,0,0,0,0,0,0,0
220672,1,1,0,16,0,0,0,0,0,0,0,0
220672,2,1,0,0,0,0,0,0,0,0,0,0
220673,1,1,0,0,13,0,0,0,9,0,0,10
220674,1,1,0,0,0,0,0,0,0,0,0,0
220674,2,1,0,0,0,0,0,0,0,0,0,0
220674,3,1,0,0,0,0,0,0,0,0,0,0
220675,1,1,0,0,0,0,0,0,0,0,0,0
220675,2,1,0,0,0,0,0,0,0,0,0,0
220676,1,1,0,0,0,0,0,0,0,0,0,0
220677,1,1,0,23,5,8,7,5,14,8,15,23
220677,2,1,0,0,0,0,0,0,0,0,0,0
220678,1,1,0,0,0,0,0,0,0,0,0,0
220678,2,1,0,0,0,0,0,0,0,0,0,0
220678,3,1,0,0,0,0,0,0,0,0,0,0
220679,1,1,28,28,28,28,28,28,28,28,28,28
220679,2,1,19,0,0,0,0,0,0,0,0,0
220680,1,1,17,17,17,17,17,17,17,17,17,17
220681,1,1,33,33,33,33,33,33,33,33,33,33
220682,0,1,0,0,0,0,0,0,0,0,0,0
220682,1,1,0,0,0,0,0,0,0,0,0,0
220683,1,1,12,24,18,0,4,0,16,16,19,0
220684,1,1,0,0,0,0,0,0,0,0,0,0
220684,2,1,0,0,0,0,0,18,5,9,5,0
220685,1,1,13,13,13,13,13,13,13,13,13,13
220686,1,1,0,0,0,0,0,0,0,0,0,0
220686,2,1,0,0,0,0,0,0,0,0,0,0
220687,1,1,21,21,21,21,21,21,21,21,21,21
220689,1,1,0,0,0,0,0,0,0,0,0,0
220690,1,1,9,15,26,18,6,6,17,21,21,27
220691,0,1,31,31,31,31,31,31,31,31,31,31
220691,1,1,0,0,0,0,0,0,0,0,0,0
220692,0,1,0,0,0,8,0,0,0,0,0,0
220692,1,1,0,0,0,0,0,0,0,0,12,0
220693,0,1,31,31,31,31,31,31,31,31,31,31
220693,1,1,0,0,0,0,0,10,0,0,0,7
220693,2,1,0,0,0,0,0,0,0,0,0,0
220694,0,1,22,22,22,22,22,22,22,22,22,22
220694,1,1,0,0,0,0,0,0,0,0,0,0
220698,0,1,0,0,0,0,0,0,0,0,0,0
220698,1,1,0,0,0,0,14,0,0,0,16,0
220699,1,1,0,0,0,0,0,0,0,0,0,0
220700,1,1,23,23,23,23,23,23,23,23,23,23
220701,0,1,5,5,5,5,5,5,5,5,5,5
220702,0,1,0,0,0,0,0,0,0,0,0,0
220702,1,1,0,0,0,0,0,0,0,0,0,0
220703,1,1,13,11,13,0,11,0,0,16,20,23
220704,0,1,0,0,0,0,0,0,0,0,0,0
220704,1,1,0,0,0,0,0,0,0,0,0,0
220705,1,1,0,0,0,0,0,0,0,0,0,0
220705,2,1,0,0,0,8,0,0,0,0,0,0
220706,0,1,17,17,5,20,0,0,0,0,0,8
220706,1,1,0,0,0,14,14,0,0,0,0,0
220707,1,1,0,0,0,0,0,0,0,0,0,0
220707,2,1,0,0,0,0,0,0,0,0,0,0
220707,3,1,12,0,0,0,0,0,0,0,0,0
220708,1,1,0,0,0,0,0,0,0,0,0,0
220709,0,1,0,0,0,0,0,0,0,0,0,0
220709,1,1,0,0,0,0,0,0,0,0,0,0
220710,1,1,1,1,1,1,1,1,1,1,1,1
220710,2,1,0,0,0,0,0,14,0,0,0,0
220710,3,1,0,0,0,0,0,0,0,0,0,0
220710,4,1,0,0,0,0,0,0,0,0,0,30
220710,5,1,0,0,0,0,0,0,0,0,14,0
220710,6,1,0,0,0,0,0,0,0,0,0,0
220711,1,1,0,0,0,0,0,0,0,0,0,0
220711,2,1,0,0,0,0,0,0,0,19,0,0
220712,1,1,0,0,0,0,0,0,0,0,0,0
220712,2,1,0,0,0,0,0,0,0,0,0,0
220713,0,1,0,0,0,0,0,0,0,0,0,0
220713,1,1,0,0,0,0,0,0,0,0,0,0
220714,1,1,0,0,0,0,0,0,0,0,0,0
230001,2,1,22,22,22,22,22,22,22,22,22,22
230002,0,1,18,18,18,18,18,18,18,18,18,18
230002,1,1,0,0,0,0,0,0,0,0,0,0
230003,0,1,0,20,26,0,0,0,0,0,0,34
230003,1,1,0,0,0,0,0,0,0,0,0,0
230004,1,1,0,0,0,0,0,0,0,0,0,0
230004,2,1,0,0,0,0,0,0,0,0,0,0
230005,1,1,8,8,8,8,8,8,8,8,8,8
230006,1,1,0,0,0,0,0,0,0,0,0,0
230006,2,1,0,0,0,0,0,0,0,0,0,0
230007,1,1,0,0,0,0,0,0,0,0,0,0
230008,1,1,4,4,4,4,4,4,4,4,4,4
230008,2,1,0,0,0,0,0,0,0,0,0,0
230009,1,1,0,0,0,0,0,0,0,0,0,0
230009,2,1,0,0,0,0,0,0,0,0,0,0
230011,0,1,0,0,0,0,0,0,0,0,0,0
230011,1,1,0,0,0,0,0,0,0,0,0,0
230011,2,1,0,0,0,0,0,0,0,0,0,0
230011,3,1,0,0,0,0,0,0,0,0,0,0
230012,1,1,0,0,0,0,0,0,0,0,0,0
230012,2,1,0,0,0,0,0,0,0,0,0,0
230012,3,1,0,0,0,0,0,0,0,0,0,0
230013,1,1,0,0,0,0,0,0,0,0,0,0
230014,1,1,0,0,0,0,0,0,0,0,0,0
230014,2,1,0,0,0,0,0,0,0,0,0,0
230015,1,1,0,0,0,0,0,0,0,0,0,0
